cnt,course_cmu_id,course_piazza_id,name,prof,term,course_id,stats_i_answers,stats_net_time,stats_posts,stats_questions,stats_response_time,stats_s_answers,top_user_0_answers,top_user_0_asks,top_user_0_days,top_user_0_posts,top_user_0_user_id,top_user_0_views,top_user_1_answers,top_user_1_asks,top_user_1_days,top_user_1_posts,top_user_1_user_id,top_user_1_views,top_user_2_answers,top_user_2_asks,top_user_2_days,top_user_2_posts,top_user_2_user_id,top_user_2_views
1,82331-A,j740stv01vb57k,Advanced Chinese I,None,Fall 2017,j740stv01vb57k,,0,6,6,,0,,,,,,,,,,,,,,,,,,
22,36200,j746ws9oogxc6,Reasoning with Data,None,Fall 2017,j746ws9oogxc6,,0,8,8,,0,,,,,,,,,,,,,,,,,,
46,36200,jchu500h3mw38r,Reasoning with Data,"Junyi Zhang, BishalKarki",Spring 2018,jchu500h3mw38r,,0,17,14,,3,,,,,,,,,,,,,,,,,,
0,99101-I2,j74rgij1ggt7p6,Computing @ Carnegie Mellon - I2,None,Fall 2017,j74rgij1ggt7p6,,0,5,5,,0,,,,,,,,,,,,,,,,,,
0,54389,j7594obf57d65a,Composition for Theatrical Sound Design 1,None,Fall 2017,j7594obf57d65a,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,19201,j75o0z60jz055d,EPP Sophomore Seminar,None,Fall 2017,j75o0z60jz055d,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,18629-D,j75pgeccqoj4em,Special Topics in Circuits,None,Fall 2017,j75pgeccqoj4em,,0,5,5,,0,,,,,,,,,,,,,,,,,,
2,90823-W,j76732gb29p7fc,Program Evaluation,None,Fall 2017,j76732gb29p7fc,,0,5,5,,0,,,,,,,,,,,,,,,,,,
0,48756-A,j76847iat4t62c,Project Planning and Reporting,None,Fall 2017,j76847iat4t62c,,0,5,5,,0,,,,,,,,,,,,,,,,,,
2,76294-A,j769ekifele1aw,Interpretive Practices: Introduction to Critical Reading,None,Fall 2017,j769ekifele1aw,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,33467-A,j76i5a3ipuko5,Astrophysics of Stars and the Galaxy,None,Fall 2017,j76i5a3ipuko5,,0,5,5,,0,,,,,,,,,,,,,,,,,,
5,21373-B,j76lub9fhke1in,Algebraic Structures,None,Fall 2017,j76lub9fhke1in,,0,5,5,,0,,,,,,,,,,,,,,,,,,
3,82103-A,j76ncyh6pp03dy,Elementary French I Online,None,Fall 2017,j76ncyh6pp03dy,,0,5,5,,0,,,,,,,,,,,,,,,,,,
7,82103-A,jcpdr7yyjda45u,Elementary French I Online,None,Spring 2018,jcpdr7yyjda45u,,0,5,5,,0,,,,,,,,,,,,,,,,,,
0,49300-A,j76oiarsyuz4hf,Integrated Product Conceptualization,None,Fall 2017,j76oiarsyuz4hf,,0,5,5,,0,,,,,,,,,,,,,,,,,,
2,76101-UU,jef67szigng1po,Interpretation and Argument,None,Summer 2018,jef67szigng1po,,0,5,5,,0,,,,,,,,,,,,,,,,,,
3,76101-UU,j76twhj06r87mk,Interpretation and Argument,None,Fall 2017,j76twhj06r87mk,,0,5,5,,0,,,,,,,,,,,,,,,,,,
10,76241-A,j76w4g5o76r7od,Introduction to Gender Studies,None,Fall 2017,j76w4g5o76r7od,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,76241-A,jdade15l9oi330,Introduction to Gender Studies,None,Spring 2018,jdade15l9oi330,,0,5,5,,0,,,,,,,,,,,,,,,,,,
2,54177,jedg2rr5z34zw,Foundations of Drama I,None,Summer 2018,jedg2rr5z34zw,,0,5,5,,0,,,,,,,,,,,,,,,,,,
3,54177,j76wt5a6jj7704,Foundations of Drama I,None,Fall 2017,j76wt5a6jj7704,,0,5,5,,0,,,,,,,,,,,,,,,,,,
0,76302,j774gxy1o8rhj,Writing in the Disciplines,None,Fall 2017,j774gxy1o8rhj,,0,5,5,,0,,,,,,,,,,,,,,,,,,
2,80282-A,j77bp20u17i2xo,Phonetics and Phonology I,None,Fall 2017,j77bp20u17i2xo,,0,5,5,,0,,,,,,,,,,,,,,,,,,
0,51359,j77qp3pqqlc2vl,Tools for UX Design,None,Fall 2017,j77qp3pqqlc2vl,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,98269-A,j77uu732fcp14b,Student Taught Courses (StuCo): Intro to Sabermetrics & Exploring Baseball Data,Scott Steinberg,Fall 2017,j77uu732fcp14b,,0,5,5,,0,,,,,,,,,,,,,,,,,,
161,24-370,j77vltmxdro5a,Engineering Design I,Rebecca Taylor,Fall 2017,j77vltmxdro5a,184.0,0,644,255,3399.0,54,6.0,11.0,176.0,24.0,iayoszf25swny,219.0,4.0,11.0,82.0,21.0,iayost5tttfip,89.0,11.0,6.0,97.0,19.0,iayot0ygduvpi,179.0
0,TEST,j77z3n41mhz1hc,FERPA Test,None,Fall 2017,j77z3n41mhz1hc,,0,5,5,,0,,,,,,,,,,,,,,,,,,
4,18-618/19-638,j782cuktt4u23d,Smhrt Grids and Future Electric Energy Systems,Irfan,Fall 2017,j782cuktt4u23d,,0,6,6,,0,,,,,,,,,,,,,,,,,,
8,24683-A,j786u4nkvfn4o2,Design for Manufacture and the Environment,None,Fall 2017,j786u4nkvfn4o2,,0,7,6,,0,,,,,,,,,,,,,,,,,,
0,48368-A,j78aebfhwi5ov,"Rediscovering Antiquity: Travelers, Archeologists & Architects in Mediterranean",None,Fall 2017,j78aebfhwi5ov,,0,5,5,,0,,,,,,,,,,,,,,,,,,
0,27432-A,j78hthj23fv5dy,"Electronic and Thermal Properties of Metals, Semiconductors and Related Devices",None,Fall 2017,j78hthj23fv5dy,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,90705-K,j78ohcoid7061w,Policy Analysis I,None,Fall 2017,j78ohcoid7061w,,0,5,5,,0,,,,,,,,,,,,,,,,,,
2,17601-A,j78zmnvseu44tm,Data-driven Software Engineering,None,Fall 2017,j78zmnvseu44tm,,0,5,5,,0,,,,,,,,,,,,,,,,,,
60,15-712,j794v1mmqqu1pw,Advanced Operating Systems & Distributed Systems,David Andersen,Fall 2017,j794v1mmqqu1pw,26.0,0,1085,863,3604.0,14,5.0,28.0,74.0,49.0,ioa6uxn5pqq1ev,105.0,2.0,15.0,211.0,29.0,ioa6uvwxor61d8,105.0,1.0,15.0,155.0,27.0,isgbqtcnyw85kf,109.0
0,32410-A,j79enyylm9jpj,Amphibious Warfare/Operations & The Fundamentals of Maneuver Warfare,None,Fall 2017,j79enyylm9jpj,,0,5,5,,0,,,,,,,,,,,,,,,,,,
0,90717-C,j79qmabhjmi2za,Writing for Public Policy,None,Fall 2017,j79qmabhjmi2za,,0,5,5,,0,,,,,,,,,,,,,,,,,,
4,15-PIZZA,j79r0pipwggds,pizza,"Cameron Wong, Ariel Davis, Desmond Reed",Fall 2017,j79r0pipwggds,3.0,0,14,9,,0,,,,,,,,,,,,,,,,,,
9,15-PIZZA,izswp5w32ew3ur,pizza,"Cameron Wong, Tim Bloch, Desmond Reed, Ian Griswold",Summer 2017,izswp5w32ew3ur,,0,12,12,,0,,,,,,,,,,,,,,,,,,
4,15-PIZZA,jd2de6jycq724n,pizza,"\mathbb{Joe Doyle}, Desmond Reed",Spring 2018,jd2de6jycq724n,,0,8,8,,0,,,,,,,,,,,,,,,,,,
0,PEER HEALTH ADVOCATES,j79r0wjeuth3y6,Peer Health Advocates,None,Fall 2017,j79r0wjeuth3y6,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,90710-K,j7a6jkg1ibs1is,Applied Economic Analysis,None,Fall 2017,j7a6jkg1ibs1is,,0,5,5,,0,,,,,,,,,,,,,,,,,,
0,90710-K,jcrf5ntsxir6zo,Applied Economic Analysis,None,Spring 2018,jcrf5ntsxir6zo,,0,5,5,,0,,,,,,,,,,,,,,,,,,
8,09-603,j7ala0a3r8i1sc,Mathematical Analysis for Chemistry,Yisong Guo,Fall 2017,j7ala0a3r8i1sc,,0,12,8,,0,,,,,,,,,,,,,,,,,,
40,15-859,j7as1itukui31b,Algorithms for Big Data,"Hongyang Zhang, David Woodruff, Dhivya Eswaran",Fall 2017,j7as1itukui31b,34.0,0,135,59,2725.0,4,3.0,10.0,185.0,18.0,ie1u3rf3rsw2bw,50.0,0.0,10.0,193.0,16.0,hzx3302n5hx2tf,39.0,1.0,2.0,91.0,4.0,j7gtb6loltm4h3,40.0
6,24751-A,j7auzf4qdwotz,Introduction to Solid Mechanics I,None,Fall 2017,j7auzf4qdwotz,,0,5,5,,0,,,,,,,,,,,,,,,,,,
4,16697-A,j7axqq44wfle0,Introduction to Robotics Business,None,Fall 2017,j7axqq44wfle0,,0,5,5,,0,,,,,,,,,,,,,,,,,,
85,08-705,j7b19fohq212j2,eBusiness Cloud Computing,Amanda Eng,Fall 2017,j7b19fohq212j2,211.0,0,693,213,4709.0,30,8.0,12.0,126.0,36.0,j7hzddhzyUC,155.0,0.0,13.0,87.0,30.0,j7hzdny0Ejs,130.0,0.0,21.0,145.0,30.0,j7hyldnwR0p,152.0
3,82331-B,j7b3vpyaq2429,Advanced Chinese I,None,Fall 2017,j7b3vpyaq2429,,0,6,6,,0,,,,,,,,,,,,,,,,,,
3,82131-BC,j7b517do7t16zc,Elementary Chinese I,None,Fall 2017,j7b517do7t16zc,,0,5,5,,0,,,,,,,,,,,,,,,,,,
3,70345-B,j7b79oayrf16p0,Business Presentations,None,Fall 2017,j7b79oayrf16p0,,0,5,5,,0,,,,,,,,,,,,,,,,,,
2,24302-A,j7bao56i2c2v,Mechanical Engineering Seminar I - A,None,Fall 2017,j7bao56i2c2v,,0,5,5,,0,,,,,,,,,,,,,,,,,,
3,51271-A,j7bwu2jdvo26o1,How People Work,None,Fall 2017,j7bwu2jdvo26o1,,0,5,5,,0,,,,,,,,,,,,,,,,,,
44,80180,j7bzuwf3q7k6w2,Nature of Language,Christina Jean Bjorndahl,Fall 2017,j7bzuwf3q7k6w2,,0,8,6,,1,,,,,,,,,,,,,,,,,,
1,24730-A,j7cap38gvqq4yg,Advanced Heat Transfer,None,Fall 2017,j7cap38gvqq4yg,,0,5,5,,0,,,,,,,,,,,,,,,,,,
2,70350-AB,j7di306lxb46ju,Acting for Business,None,Fall 2017,j7di306lxb46ju,,0,5,5,,0,,,,,,,,,,,,,,,,,,
3,27324-A,j7du53j9fbq59n,Introduction to Polymer Science and Engineering,None,Fall 2017,j7du53j9fbq59n,,0,5,5,,0,,,,,,,,,,,,,,,,,,
2,09323,j7e2h03s63t2n5,Bioorganic Chemistry Laboratory,None,Fall 2017,j7e2h03s63t2n5,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,76324-W,j7emde7ag3hp4,Topics in Rhetoric: Language and Place,None,Fall 2017,j7emde7ag3hp4,,0,5,5,,0,,,,,,,,,,,,,,,,,,
0,THROUGHTHELENS,j7fh9di1tlw2pj,THROUGH THE LENS,None,Fall 2017,j7fh9di1tlw2pj,,0,5,5,,0,,,,,,,,,,,,,,,,,,
0,76260-B,j7fk4v9dfee78s,Survey of Forms: Fiction,None,Fall 2017,j7fk4v9dfee78s,,0,5,5,,0,,,,,,,,,,,,,,,,,,
0,48714-A,j7fwqft8frj6gj,Data Analytics for Urban Design,None,Fall 2017,j7fwqft8frj6gj,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,67280-W,j7g0y3igym21cz,Special Topics: Information System Security,None,Fall 2017,j7g0y3igym21cz,,0,5,5,,0,,,,,,,,,,,,,,,,,,
2,09344,j7g7pgsa64b5tz,Physical Chemistry (Quantum): Microscopic Principles of Physical Chemistry,None,Fall 2017,j7g7pgsa64b5tz,,0,5,5,,0,,,,,,,,,,,,,,,,,,
2,DEVM 17-M17-80311,j7ge3jpjsy65lc,Undecidability and Incompleteness Sandbox,Wilfried Sieg,Fall 2017,j7ge3jpjsy65lc,1.0,0,9,6,,0,,,,,,,,,,,,,,,,,,
16,24421,j7gh8ivkhcd1v7,Internal Combustion Engines,"Satbir Singh, Adam Zeloof",Fall 2017,j7gh8ivkhcd1v7,25.0,0,94,34,2649.0,6,1.0,8.0,94.0,13.0,iayoss5yyh1hp,27.0,0.0,3.0,83.0,11.0,hz9yh73vgo26qo,25.0,4.0,4.0,95.0,8.0,j75bpzp5usT,28.0
4,21301-A,j7gis26h4905gl,Combinatorics,Michael Tait,Fall 2017,j7gis26h4905gl,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,98012-A,j7grk5evby6b7,Student Taught Courses (StuCo): Fun with Robots,None,Fall 2017,j7grk5evby6b7,,0,5,5,,0,,,,,,,,,,,,,,,,,,
0,54381-A,j7gwvl9urlm2gm,"Special Topics in Drama: History, Literature, and Criticism",None,Fall 2017,j7gwvl9urlm2gm,,0,5,5,,0,,,,,,,,,,,,,,,,,,
0,54381-A,jch0shyf6z16jl,"Special Topics in Drama: History, Literature, and Criticism",None,Spring 2018,jch0shyf6z16jl,,0,5,5,,0,,,,,,,,,,,,,,,,,,
2,85377,j7h48askq816c7,Attitudes and Persuasion,None,Fall 2017,j7h48askq816c7,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,67329-A,j7hm0wix4cg1f3,Contemporary Themes in Global Systems,None,Fall 2017,j7hm0wix4cg1f3,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,85340-B,j7hqmxwlzjl3kz,Research Methods in Social Psychology,None,Fall 2017,j7hqmxwlzjl3kz,,0,5,5,,0,,,,,,,,,,,,,,,,,,
2,06222-A,j7hsqj5jsf76sr,Sophomore Chemical Engineering Seminar,None,Fall 2017,j7hsqj5jsf76sr,,0,5,5,,0,,,,,,,,,,,,,,,,,,
0,54701,j7hy110vzvy3wi,Intro to Screenwriting,None,Fall 2017,j7hy110vzvy3wi,,0,5,5,,0,,,,,,,,,,,,,,,,,,
15,66221-A,j7ilzca7oal3nx,Topics of Law: Introduction to Intellectual Property Law,None,Fall 2017,j7ilzca7oal3nx,,0,5,5,,0,,,,,,,,,,,,,,,,,,
9,66221-A,jcinz1uxf5t2qa,Topics of Law: Introduction to Intellectual Property Law,None,Spring 2018,jcinz1uxf5t2qa,,0,5,5,,0,,,,,,,,,,,,,,,,,,
0,03411-W,j7ivalc25hs5ly,Topics in Research,None,Fall 2017,j7ivalc25hs5ly,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,70345-D,j7j877q39vefl,Business Presentations,None,Fall 2017,j7j877q39vefl,,0,5,5,,0,,,,,,,,,,,,,,,,,,
2,24692-A,j7jd8x0tx125x7,Engineering a Startup: How to Start and Grow a Hardware Company,None,Fall 2017,j7jd8x0tx125x7,,0,5,5,,0,,,,,,,,,,,,,,,,,,
5,24692-A,jct5yw0yhc326o,Engineering a Startup: How to Start and Grow a Hardware Company,None,Spring 2018,jct5yw0yhc326o,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,CHAPMAN,j7klntt6e5n1q2,Chapman Lab,None,Fall 2017,j7klntt6e5n1q2,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,76223-A,j7l2y8svq7d5fs,Contemporary Black Literature,None,Fall 2017,j7l2y8svq7d5fs,,0,5,5,,0,,,,,,,,,,,,,,,,,,
19,14848,j7mcnt4virt54k,Special Topics: Cloud Computing Infrastructure and Applications,Gregory Kesden,Fall 2017,j7mcnt4virt54k,25.0,0,108,40,20023.0,7,2.0,6.0,197.0,15.0,j2x3by6rd8ygj,34.0,2.0,8.0,89.0,13.0,hl7w8mqmtxe1hm,32.0,1.0,7.0,51.0,10.0,ioa6ux3sh0k1ei,13.0
0,70391-W,j7oebcpmjaq74j,Finance,None,Fall 2017,j7oebcpmjaq74j,,0,5,5,,0,,,,,,,,,,,,,,,,,,
0,70391-W,jdg36c2qct8y1,Finance,None,Spring 2018,jdg36c2qct8y1,,0,5,5,,0,,,,,,,,,,,,,,,,,,
0,03201-W,jegqyiai2002sw,Undergraduate Colloquium for Sophomores,None,Summer 2018,jegqyiai2002sw,,0,5,5,,0,,,,,,,,,,,,,,,,,,
0,03201-W,j7pwqwfe4pk5c5,Undergraduate Colloquium for Sophomores,None,Fall 2017,j7pwqwfe4pk5c5,,0,5,5,,0,,,,,,,,,,,,,,,,,,
14,11-[468]92,j7qyzigj4xl1b3,Speech Processing,"Shrimai Laxmikant Prabhumoye, Alan W Black",Fall 2017,j7qyzigj4xl1b3,34.0,0,167,67,2681.0,6,1.0,5.0,41.0,10.0,hq8ma3dwe1n18s,52.0,0.0,4.0,188.0,9.0,ia6619w8bkz6n2,56.0,0.0,3.0,83.0,8.0,hkujcjixxqv1pe,37.0
1,54875-A,j7rtosivt7d75,Graduate Media Seminar,None,Fall 2017,j7rtosivt7d75,,0,5,5,,0,,,,,,,,,,,,,,,,,,
0,76315-A,j7rw4t5tg992wc,19th Century American Literature,None,Fall 2017,j7rw4t5tg992wc,,0,5,5,,0,,,,,,,,,,,,,,,,,,
2,33121-W,j7rzohn4m9c1c,Physics I for Science Students,None,Fall 2017,j7rzohn4m9c1c,,0,5,5,,0,,,,,,,,,,,,,,,,,,
2,33121-W,jcisoc317585jj,Physics I for Science Students,None,Spring 2018,jcisoc317585jj,,0,6,6,,0,,,,,,,,,,,,,,,,,,
2,LHOOVER,j7t67xx060n4to,Lorelei's Canvas Sandbox,None,Fall 2017,j7t67xx060n4to,,0,6,6,,0,,,,,,,,,,,,,,,,,,
1,LHOOVER,jcqoaomf19z4li,Lorelei's Canvas Sandbox,Lorelei  Hoover,Spring 2018,jcqoaomf19z4li,,0,7,5,,0,,,,,,,,,,,,,,,,,,
3,11711-A,j7uurmnwh8a15o,Algorithms for NLP,None,Fall 2017,j7uurmnwh8a15o,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,24302-C,j7va1w2sr4wlt,Mechanical Engineering Seminar I - C,None,Fall 2017,j7va1w2sr4wlt,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,98186-A,j7xcfeowk8p6sx,Student Taught Courses (StuCo): Roller Coasters: Background and Design,None,Fall 2017,j7xcfeowk8p6sx,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,98186-A,jchrazxpadf61i,Student Taught Courses (StuCo): Roller Coasters: Background and Design,None,Spring 2018,jchrazxpadf61i,,0,5,5,,0,,,,,,,,,,,,,,,,,,
3,DEV-AKP-PROF,j7y4x0ddbo9ak,Alpha Kappa Psi Professional Development Program (DEVELOPMENT),None,Fall 2017,j7y4x0ddbo9ak,,0,8,7,,1,,,,,,,,,,,,,,,,,,
0,24-787,j7y5o7qpklk1ki,Artificial Intelligence and Machine Learning for Engineering Design,None,Fall 2017,j7y5o7qpklk1ki,,0,5,5,,0,,,,,,,,,,,,,,,,,,
67,16782,j7z9773ljju6q9,Planning and Decision-making in Robotics,"Fahad Islam, Maxim Likhachev",Fall 2017,j7z9773ljju6q9,57.0,0,325,106,12952.0,30,4.0,14.0,143.0,34.0,hqfq9w0p9lg1hz,87.0,0.0,9.0,113.0,16.0,j6weglxmg2b2cw,87.0,3.0,5.0,52.0,14.0,ir81t6hvkzv2se,89.0
0,84334-A1,j7zfluvt5p472u,Presidential Power in a Constitutional System,None,Fall 2017,j7zfluvt5p472u,,0,5,5,,0,,,,,,,,,,,,,,,,,,
0,60474-A,j7zmzuf62ug3cn,"Advanced Print - Sculpture, Installation Screen Intensive",None,Fall 2017,j7zmzuf62ug3cn,,0,5,5,,0,,,,,,,,,,,,,,,,,,
10,14798-SV,j80j6gi2ufj6h9,INI MSIT Project Practicum,None,Fall 2017,j80j6gi2ufj6h9,,0,5,5,,0,,,,,,,,,,,,,,,,,,
6,39613-A2,j81rjus7k2t4v9,Energy Transport and Storage,Saurabh Mishra,Fall 2017,j81rjus7k2t4v9,,0,5,5,,0,,,,,,,,,,,,,,,,,,
0,84450-A1,j82kq06fjei369,Policy Forum,None,Fall 2017,j82kq06fjei369,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,33355-A,j84s228xysb2m7,Nanoscience and Nanotechnology,None,Fall 2017,j84s228xysb2m7,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,MERIBYTE,j84sisws88830,Meg's Canvas Sandbox,Meg Richards,Fall 2017,j84sisws88830,,0,5,5,,0,,,,,,,,,,,,,,,,,,
40,24-681,j858idy2uru3m1,Computer-Aided Design,Kenji Shimada,Fall 2017,j858idy2uru3m1,7.0,0,29,16,,3,,,,,,,,,,,,,,,,,,
8,18-018,j869480ri2j6ku,Build18,Samuel Westenberg,Fall 2017,j869480ri2j6ku,,0,6,6,,0,,,,,,,,,,,,,,,,,,
1,33652-A,j87y6cczt2uh,Introduction to String Theory,None,Fall 2017,j87y6cczt2uh,,0,5,5,,0,,,,,,,,,,,,,,,,,,
2,93811,j8979mfjj8e489,Producing a Performing Arts Season,Brett Ashley Crawford,Fall 2017,j8979mfjj8e489,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,93813,j89jk56cget5ad,Arts Facilities Management,None,Fall 2017,j89jk56cget5ad,,0,5,5,,0,,,,,,,,,,,,,,,,,,
0,67352-W,j8a5vf2vvjob2,Electronic Business,None,Fall 2017,j8a5vf2vvjob2,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,KARIM,j8b6dk2t2v75zu,Karimulla's Canvas Sandbox,Karimulla Raja Shaikh,Fall 2017,j8b6dk2t2v75zu,,0,7,7,,0,,,,,,,,,,,,,,,,,,
1,49787-A,j8cglyn3pj44js,Special Topics: Architecture & Programming Principles,None,Fall 2017,j8cglyn3pj44js,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,84405-A,j8d6kti8x0p4ns,"Future of Warfare: Cyber, Violent Non-State Actors & Conflict in the Gray Zone",None,Fall 2017,j8d6kti8x0p4ns,,0,5,5,,0,,,,,,,,,,,,,,,,,,
0,33775-A,j8di5fyfxv519u,Introduction to Research 1,None,Fall 2017,j8di5fyfxv519u,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,MSCF_FINCOMPI 2016,j8gyt7yr5h65iq,MSCF Financial Computing I 2016,None,Fall 2017,j8gyt7yr5h65iq,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,21356-A,j8jhz2lpcb3f5,Principles of Real Analysis II,None,Fall 2017,j8jhz2lpcb3f5,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,76357-W,j8jzvdofeot10y,Linguistic & Social Aspects of Immigration,None,Fall 2017,j8jzvdofeot10y,,0,5,5,,0,,,,,,,,,,,,,,,,,,
26,94842-L2,j8kvtsvkpvp6d9,Programming R for Analytics,"Jason Signolet, Sughosh Murali Rao",Fall 2017,j8kvtsvkpvp6d9,24.0,0,99,44,8801.0,4,2.0,6.0,46.0,12.0,j32f3kcehp33xa,34.0,1.0,3.0,19.0,7.0,j32f3kk2a1v3xi,32.0,0.0,2.0,14.0,5.0,j32f3lnl61f3yd,31.0
2,82342-A,j8m55ivw2xz16t,Spain: Language and Culture,None,Fall 2017,j8m55ivw2xz16t,,0,5,5,,0,,,,,,,,,,,,,,,,,,
16,Epsilon,j8n1xbhwmsuq,Epsilon 2019,Jenny Shena,Fall 2017,j8n1xbhwmsuq,,0,6,6,,0,,,,,,,,,,,,,,,,,,
0,30163,j8pvl7up6xf11w,20163,None,Fall 2017,j8pvl7up6xf11w,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,82102-A,j8q4nr64jul4jf,Elementary French II,None,Fall 2017,j8q4nr64jul4jf,,0,5,5,,0,,,,,,,,,,,,,,,,,,
0,82102-A,jduhrthao446h8,Elementary French II,None,Spring 2018,jduhrthao446h8,,0,5,5,,0,,,,,,,,,,,,,,,,,,
38,05-898,j8s5qbh76u2kd,Making Products Count: Data Science for Product Management,"Meg Richards, Judy Brooks, Prajwal Prakash Vasisht, David Steier",Fall 2017,j8s5qbh76u2kd,36.0,0,242,112,25902.0,1,0.0,7.0,47.0,19.0,iri0nb11lr26hq,49.0,0.0,10.0,41.0,19.0,itafcln57qg5m5,42.0,0.0,4.0,58.0,10.0,ix9ir92qxhi7gu,37.0
5,21393-A,j8thlesjpg413,Operations Research II,None,Fall 2017,j8thlesjpg413,,0,5,5,,0,,,,,,,,,,,,,,,,,,
31,16-299,j8unqbhmwa3t,Introduction to Feedback Control Systems,Nathan Michael,Spring 2018,j8unqbhmwa3t,60.0,0,250,93,8743.0,19,0.0,8.0,160.0,28.0,idgkk8pxh3v3io,65.0,1.0,11.0,159.0,20.0,j45ssopmJvK,61.0,1.0,7.0,121.0,14.0,ijaqwdd2f6i16i,64.0
54,94842-B2,j8vyeqfpu7fsl,Programming R for Analytics B2,Mike Blackhurst,Fall 2017,j8vyeqfpu7fsl,52.0,0,208,97,7105.0,1,0.0,6.0,94.0,11.0,isfjmvbeype44y,77.0,0.0,9.0,101.0,11.0,j6zv4z219L8,54.0,0.0,6.0,29.0,10.0,j76d308jFuZ,63.0
0,57774,j8vyhfqmslw3td,Vocal Pedagogy I,None,Fall 2017,j8vyhfqmslw3td,,0,5,5,,0,,,,,,,,,,,,,,,,,,
0,57500-C,j8x21d9z1uzui,Major Studio (Voice),None,Fall 2017,j8x21d9z1uzui,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,94833-B2,j8xbmma7u6r5gp,Decision Analysis and Multicriteria Decision Making,Jon Caulkins,Fall 2017,j8xbmma7u6r5gp,,0,5,5,,0,,,,,,,,,,,,,,,,,,
60,94842-C2,j8xcs6i3cim3xp,Programming R for Analytics,"Alexandra Chouldechova, Philipp Burckhardt, Kiranjot Dhillon, rzh, Siddharth, Effy Lin",Fall 2017,j8xcs6i3cim3xp,35.0,0,103,54,1976.0,1,0.0,5.0,10.0,5.0,j8xcztddyev3sf,13.0,0.0,1.0,15.0,5.0,j8xczt66lr73s6,6.0,0.0,4.0,28.0,4.0,j8xczuoi5523t6,10.0
1,48555-A,j8xoq008kqq6xl,Introduction to Architectural Robotics,None,Fall 2017,j8xoq008kqq6xl,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,94854,j8yk9a7g8xe6f1,Developing as a Leader,None,Fall 2017,j8yk9a7g8xe6f1,,0,5,5,,0,,,,,,,,,,,,,,,,,,
2,03756-A2,j8ymcf1jtkg5tz,Biological Data Analysis,Russell Schwartz,Fall 2017,j8ymcf1jtkg5tz,,0,5,5,,0,,,,,,,,,,,,,,,,,,
5,95722-D2,j8z68mifwg7649,Digital Transformation,None,Fall 2017,j8z68mifwg7649,,0,5,5,,0,,,,,,,,,,,,,,,,,,
0,93828-A2,j8z9pbfmkkf4z1,Advanced Topics in Fundraising,None,Fall 2017,j8z9pbfmkkf4z1,,0,5,5,,0,,,,,,,,,,,,,,,,,,
20,ENGLISH DEVELOPMENT PROGRAM 2017,j8znzsmpuue5hq,English Development Program 2017,Jenny Shena,Fall 2017,j8znzsmpuue5hq,,0,143,10,,9,,,,,,,,,,,,,,,,,,
2,CMU-WASHSEMS 18,j8zwsbsllal1ye,CMU Washington Semester Program,None,Fall 2017,j8zwsbsllal1ye,,0,5,5,,0,,,,,,,,,,,,,,,,,,
2,79217-A2,j9053utrvnn206,The War in Vietnam,None,Fall 2017,j9053utrvnn206,,0,5,5,,0,,,,,,,,,,,,,,,,,,
9,76101-BB,j905541scge6f5,Interpretation and Argument,Susan Tanner,Fall 2017,j905541scge6f5,4.0,0,35,16,1297.0,3,,,,,,,,,,,,,,,,,,
8,94700-F2,j90hcg92mvv4ei,Organizational Design & Implementation,None,Fall 2017,j90hcg92mvv4ei,,0,5,5,,0,,,,,,,,,,,,,,,,,,
0,79277-A2,j90ktc1se944pf,"From Venice to Chicago: How the ""Ghetto"" Came to America and Became Black",None,Fall 2017,j90ktc1se944pf,,0,5,5,,0,,,,,,,,,,,,,,,,,,
10,94700-H2,j90nbu8iefz794,Organizational Design & Implementation,None,Fall 2017,j90nbu8iefz794,,0,5,5,,0,,,,,,,,,,,,,,,,,,
